ensembl_gene_id	external_gene_name	ensembl_transcript_id	transcript_biotype	transcript_length	transcript_tsl	is_canonical
ENSMUSG00000099652	Gm28833	ENSMUST00000189671	processed_pseudogene	559	tslNA	False
ENSMUSG00000037174	Elf2	ENSMUST00000062009	protein_coding	3353	tsl1 (assigned to previous version 8)	False
ENSMUSG00000037174	Elf2	ENSMUST00000091144	protein_coding	2366	tsl5 (assigned to previous version 5)	False
ENSMUSG00000094706	Gm10338	ENSMUST00000096148	protein_coding	984	tsl2 (assigned to previous version 5)	False
ENSMUSG00000094706	Gm10338	ENSMUST00000178623	protein_coding	612	tsl5	False
ENSMUSG00000100918	Gm19224	ENSMUST00000190477	processed_pseudogene	793	tslNA	False
ENSMUSG00000037174	Elf2	ENSMUST00000108051	protein_coding	2514	tsl1 (assigned to previous version 2)	False
ENSMUSG00000104601	RP23-299O17.3	ENSMUST00000198005	processed_pseudogene	687		False
ENSMUSG00000037174	Elf2	ENSMUST00000108053	protein_coding	2611	tsl1 (assigned to previous version 3)	False
ENSMUSG00000098190	Gm5210	ENSMUST00000182150	processed_pseudogene	1010	tslNA	False
ENSMUSG00000037174	Elf2	ENSMUST00000193909	retained_intron	1557		False
ENSMUSG00000037174	Elf2	ENSMUST00000195432	protein_coding	2161		False
ENSMUSG00000100098	Gm21387	ENSMUST00000189705	unprocessed_pseudogene	696	tslNA	False
ENSMUSG00000037174	Elf2	ENSMUST00000183338	nonsense_mediated_decay	1083	tsl1 (assigned to previous version 1)	False
ENSMUSG00000015133	Lrrk1	ENSMUST00000167705	processed_transcript	557	tsl3 (assigned to previous version 2)	False
ENSMUSG00000037174	Elf2	ENSMUST00000184677	nonsense_mediated_decay	688	tsl3 (assigned to previous version 1)	False
ENSMUSG00000037174	Elf2	ENSMUST00000194209	processed_transcript	549		False
ENSMUSG00000071203	Naip5	ENSMUST00000049789	protein_coding	5204	tsl1	True
ENSMUSG00000037174	Elf2	ENSMUST00000156983	protein_coding	378	tsl1 (assigned to previous version 1)	False
ENSMUSG00000047237	Fbxw21	ENSMUST00000054925	protein_coding	1512	tsl1 (assigned to previous version 7)	False
ENSMUSG00000047237	Fbxw21	ENSMUST00000198076	protein_coding	2242		False
ENSMUSG00000092233	Gm20403	ENSMUST00000173803	protein_coding	372	tslNA	False
ENSMUSG00000037174	Elf2	ENSMUST00000163748	protein_coding	2656	tsl1 (assigned to previous version 2)	False
ENSMUSG00000047237	Fbxw21	ENSMUST00000197401	processed_transcript	795		False
ENSMUSG00000047237	Fbxw21	ENSMUST00000199540	protein_coding	383		False
ENSMUSG00000034552	Zswim2	ENSMUST00000038223	protein_coding	2062	tsl1 (assigned to previous version 2)	False
ENSMUSG00000034552	Zswim2	ENSMUST00000152829	protein_coding	1226	tsl1	True
ENSMUSG00000086324	Gm15564	ENSMUST00000174085	antisense	511	tsl2 (assigned to previous version 2)	False
ENSMUSG00000055923	Aasdh	ENSMUST00000123682	nonsense_mediated_decay	4066	tsl5 (assigned to previous version 2)	False
ENSMUSG00000034552	Zswim2	ENSMUST00000155127	processed_transcript	190	tsl3	False
ENSMUSG00000086324	Gm15564	ENSMUST00000173605	antisense	402	tsl1	True
ENSMUSG00000055923	Aasdh	ENSMUST00000145022	processed_transcript	614	tsl3	False
ENSMUSG00000103673	Gm37620	ENSMUST00000192910	TEC	501		False
ENSMUSG00000086324	Gm15564	ENSMUST00000144134	antisense	545	tsl3	False
ENSMUSG00000087034	Cbfa2t2-ps1	ENSMUST00000117165	processed_pseudogene	730	tslNA (assigned to previous version 1)	False
ENSMUSG00000074698	Csnk2a1	ENSMUST00000099224	protein_coding	4206	tsl1 (assigned to previous version 4)	False
ENSMUSG00000038994	Hils1	ENSMUST00000038928	protein_coding	864	tslNA	False
ENSMUSG00000074698	Csnk2a1	ENSMUST00000136063	retained_intron	1559	tsl1	True
ENSMUSG00000074698	Csnk2a1	ENSMUST00000124791	protein_coding	600	tsl3 (assigned to previous version 2)	False
ENSMUSG00000098026	Gm27014	ENSMUST00000182658	processed_pseudogene	952	tslNA	False
ENSMUSG00000074698	Csnk2a1	ENSMUST00000133119	protein_coding	466	tsl5	False
ENSMUSG00000074698	Csnk2a1	ENSMUST00000141597	retained_intron	2520	tsl1	True
ENSMUSG00000031095	Cul4b	ENSMUST00000016681	protein_coding	3354	tsl5 (assigned to previous version 9)	False
ENSMUSG00000037246	H2-M10.5	ENSMUST00000041531	protein_coding	1383	tsl1	True
ENSMUSG00000082433	Gm9025	ENSMUST00000122415	processed_pseudogene	1568	tslNA	False
ENSMUSG00000103010	Gm37504	ENSMUST00000192537	TEC	2374		False
ENSMUSG00000094877	Trav3n-3	ENSMUST00000197557	TR_V_gene	427		False
ENSMUSG00000094877	Trav3n-3	ENSMUST00000103625	TR_V_gene	276	tslNA	False
ENSMUSG00000031095	Cul4b	ENSMUST00000115118	protein_coding	3344	tsl1 (assigned to previous version 2)	False
ENSMUSG00000103695	A830029E22Rik	ENSMUST00000193672	lincRNA	1194		False
ENSMUSG00000031095	Cul4b	ENSMUST00000147129	nonsense_mediated_decay	3103	tsl2 (assigned to previous version 2)	False
ENSMUSG00000031095	Cul4b	ENSMUST00000050083	protein_coding	3090	tsl1	True
ENSMUSG00000092040	Gm17198	ENSMUST00000171792	unprocessed_pseudogene	1154	tslNA	False
ENSMUSG00000106548	RP23-419P12.1	ENSMUST00000196614	processed_pseudogene	421		False
ENSMUSG00000038859	Baiap2l1	ENSMUST00000055190	protein_coding	3247	tsl1	True
ENSMUSG00000055923	Aasdh	ENSMUST00000120963	protein_coding	3694	tsl1 (assigned to previous version 2)	False
ENSMUSG00000038859	Baiap2l1	ENSMUST00000129287	processed_transcript	712	tsl3	False
ENSMUSG00000022150	Dab2	ENSMUST00000078019	protein_coding	3793	tsl1 (assigned to previous version 7)	False
ENSMUSG00000055923	Aasdh	ENSMUST00000126741	nonsense_mediated_decay	3515	tsl1 (assigned to previous version 2)	False
ENSMUSG00000092540	Gm8738	ENSMUST00000172606	processed_pseudogene	329	tslNA	False
ENSMUSG00000055923	Aasdh	ENSMUST00000149602	protein_coding	636	tsl3	False
ENSMUSG00000022150	Dab2	ENSMUST00000159552	processed_transcript	642	tsl5	False
ENSMUSG00000022150	Dab2	ENSMUST00000159046	protein_coding	368	tsl3	False
ENSMUSG00000015133	Lrrk1	ENSMUST00000015277	protein_coding	7465	tsl1 (assigned to previous version 8)	False
ENSMUSG00000022150	Dab2	ENSMUST00000161040	protein_coding	1098	tsl1 (assigned to previous version 2)	False
ENSMUSG00000022150	Dab2	ENSMUST00000162140	processed_transcript	1406	tsl2	False
ENSMUSG00000015133	Lrrk1	ENSMUST00000137181	retained_intron	2442	tsl1 (assigned to previous version 2)	False
ENSMUSG00000015133	Lrrk1	ENSMUST00000145954	nonsense_mediated_decay	3374	tsl1	True
ENSMUSG00000015133	Lrrk1	ENSMUST00000131239	retained_intron	482	tsl2	False
ENSMUSG00000034173	Zbed5	ENSMUST00000041466	protein_coding	2492	tsl1 (assigned to previous version 8)	False
ENSMUSG00000015133	Lrrk1	ENSMUST00000130438	processed_transcript	924	tsl1	True
ENSMUSG00000034173	Zbed5	ENSMUST00000077320	protein_coding	730	tsl3	False
ENSMUSG00000015133	Lrrk1	ENSMUST00000154893	retained_intron	1559	tsl1	True
ENSMUSG00000055923	Aasdh	ENSMUST00000135697	retained_intron	3341	tsl2 (assigned to previous version 2)	False
ENSMUSG00000022150	Dab2	ENSMUST00000080880	protein_coding	4663	tsl1 (assigned to previous version 6)	False
ENSMUSG00000087484	2900089D17Rik	ENSMUST00000124015	antisense	2475	tsl1	True
ENSMUSG00000087484	2900089D17Rik	ENSMUST00000153130	antisense	422	tsl1	True
ENSMUSG00000022150	Dab2	ENSMUST00000110663	protein_coding	2754	tsl1 (assigned to previous version 3)	False
ENSMUSG00000055923	Aasdh	ENSMUST00000146570	protein_coding	2264	tsl1 (assigned to previous version 2)	False
ENSMUSG00000001508	Sgca	ENSMUST00000103162	protein_coding	1724	tsl5 (assigned to previous version 2)	False
ENSMUSG00000055923	Aasdh	ENSMUST00000123059	retained_intron	775	tsl2	False
ENSMUSG00000055923	Aasdh	ENSMUST00000136080	processed_transcript	651	tsl5 (assigned to previous version 2)	False
ENSMUSG00000001508	Sgca	ENSMUST00000139855	protein_coding	610	tsl5 (assigned to previous version 2)	False
ENSMUSG00000022150	Dab2	ENSMUST00000161812	protein_coding	2710	tsl1 (assigned to previous version 2)	False
ENSMUSG00000055923	Aasdh	ENSMUST00000154548	retained_intron	1080	tsl2 (assigned to previous version 2)	False
ENSMUSG00000001508	Sgca	ENSMUST00000152042	protein_coding	351	tsl2	False
ENSMUSG00000055923	Aasdh	ENSMUST00000135954	protein_coding	472	tsl3	False
ENSMUSG00000022150	Dab2	ENSMUST00000160134	protein_coding	1374	tsl5 (assigned to previous version 2)	False
ENSMUSG00000001508	Sgca	ENSMUST00000100551	protein_coding	1465	tsl1 (assigned to previous version 5)	False
ENSMUSG00000055923	Aasdh	ENSMUST00000142450	protein_coding	349	tsl2	False
ENSMUSG00000022150	Dab2	ENSMUST00000159490	protein_coding	393	tsl3 (assigned to previous version 2)	False
ENSMUSG00000001508	Sgca	ENSMUST00000166320	protein_coding	1428	tsl1 (assigned to previous version 2)	False
ENSMUSG00000034210	Efcab14	ENSMUST00000106525	protein_coding	2792	tsl1 (assigned to previous version 3)	False
ENSMUSG00000055923	Aasdh	ENSMUST00000134805	processed_transcript	521	tsl5	False
ENSMUSG00000022150	Dab2	ENSMUST00000162094	protein_coding	737	tsl5	False
ENSMUSG00000022150	Dab2	ENSMUST00000163082	protein_coding	2034	tsl5	False
ENSMUSG00000055923	Aasdh	ENSMUST00000069709	protein_coding	3381	tsl1 (assigned to previous version 9)	False
ENSMUSG00000105867	RP24-317M4.6	ENSMUST00000197216	lincRNA	475		False
ENSMUSG00000022150	Dab2	ENSMUST00000161558	retained_intron	476	tsl5	False
ENSMUSG00000022150	Dab2	ENSMUST00000110664	protein_coding	4450	tsl5 (assigned to previous version 3)	False
ENSMUSG00000034210	Efcab14	ENSMUST00000136593	processed_transcript	3319	tsl1 (assigned to previous version 2)	False
ENSMUSG00000034210	Efcab14	ENSMUST00000106522	protein_coding	2636	tsl1 (assigned to previous version 3)	False
ENSMUSG00000034210	Efcab14	ENSMUST00000132306	processed_transcript	2368	tsl1	True
ENSMUSG00000071750	Gm7713	ENSMUST00000181201	processed_pseudogene	1007	tslNA	False
ENSMUSG00000022905	Kpna1	ENSMUST00000172991	retained_intron	667	tsl1	True
ENSMUSG00000025538	Sumf2	ENSMUST00000128722	protein_coding	2006	tsl1	True
ENSMUSG00000034210	Efcab14	ENSMUST00000074425	protein_coding	4300	tsl1 (assigned to previous version 7)	False
ENSMUSG00000026796	Fam129b	ENSMUST00000028135	protein_coding	3714	tsl1 (assigned to previous version 9)	False
ENSMUSG00000093950	Gm20823	ENSMUST00000179949	protein_coding	1231	tsl1	True
ENSMUSG00000034210	Efcab14	ENSMUST00000106524	protein_coding	1544	tsl5	False
ENSMUSG00000026796	Fam129b	ENSMUST00000138781	protein_coding	337	tsl2	False
ENSMUSG00000026796	Fam129b	ENSMUST00000125347	retained_intron	707	tsl1	True
ENSMUSG00000071217	Gm2022	ENSMUST00000182298	processed_pseudogene	435	tslNA	False
ENSMUSG00000034210	Efcab14	ENSMUST00000141927	processed_transcript	358	tsl3	False
ENSMUSG00000026796	Fam129b	ENSMUST00000154514	processed_transcript	664	tsl3 (assigned to previous version 2)	False
ENSMUSG00000082576	Gm12058	ENSMUST00000118614	processed_pseudogene	437	tslNA	False
ENSMUSG00000026796	Fam129b	ENSMUST00000150875	processed_transcript	658	tsl3	False
ENSMUSG00000086010	Gm15318	ENSMUST00000139773	antisense	708	tsl5 (assigned to previous version 2)	False
ENSMUSG00000086010	Gm15318	ENSMUST00000148215	antisense	828	tsl1 (assigned to previous version 2)	False
ENSMUSG00000026796	Fam129b	ENSMUST00000151607	processed_transcript	876	tsl3	False
ENSMUSG00000086010	Gm15318	ENSMUST00000146320	antisense	1661	tsl1	True
ENSMUSG00000084337	Gm14986	ENSMUST00000121262	processed_pseudogene	1002	tslNA	False
ENSMUSG00000025538	Sumf2	ENSMUST00000137357	processed_transcript	1432	tsl5	False
ENSMUSG00000050087	Cby3	ENSMUST00000052596	protein_coding	703	tsl1	True
ENSMUSG00000025538	Sumf2	ENSMUST00000153063	processed_transcript	1117	tsl1 (assigned to previous version 2)	False
ENSMUSG00000050087	Cby3	ENSMUST00000164067	protein_coding	731	tsl5	False
ENSMUSG00000025538	Sumf2	ENSMUST00000122826	processed_transcript	887	tsl1 (assigned to previous version 2)	False
ENSMUSG00000101431	Gm7901	ENSMUST00000120430	processed_pseudogene	1597	tslNA	False
ENSMUSG00000025289	Prdx4	ENSMUST00000026328	protein_coding	990	tsl1 (assigned to previous version 5)	False
ENSMUSG00000025538	Sumf2	ENSMUST00000171300	protein_coding	2161	tsl1 (assigned to previous version 2)	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000166439	protein_coding	1997	tsl1 (assigned to previous version 2)	False
ENSMUSG00000025289	Prdx4	ENSMUST00000130349	protein_coding	935	tsl3	False
ENSMUSG00000091429	Gm17093	ENSMUST00000170427	protein_coding	1404	tsl5	False
ENSMUSG00000025289	Prdx4	ENSMUST00000123915	processed_transcript	1025	tsl1	True
ENSMUSG00000030970	Ctbp2	ENSMUST00000033269	protein_coding	2321	tsl1 (assigned to previous version 9)	False
ENSMUSG00000103054	Gm38270	ENSMUST00000192721	TEC	407		False
ENSMUSG00000061859	Inadl	ENSMUST00000141796	processed_transcript	252	tsl5	False
ENSMUSG00000028518	Prkaa2	ENSMUST00000030243	protein_coding	7969	tsl1	True
ENSMUSG00000030970	Ctbp2	ENSMUST00000168958	protein_coding	752	tsl3 (assigned to previous version 2)	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000172341	protein_coding	920	tsl3 (assigned to previous version 2)	False
ENSMUSG00000060459	Kng2	ENSMUST00000115349	protein_coding	1577	tsl1 (assigned to previous version 3)	False
ENSMUSG00000083739	Gm13796	ENSMUST00000119812	processed_pseudogene	313	tslNA	False
ENSMUSG00000083574	Gm15709	ENSMUST00000118354	processed_pseudogene	213	tslNA	False
ENSMUSG00000060459	Kng2	ENSMUST00000100046	protein_coding	2294	tsl1 (assigned to previous version 3)	False
ENSMUSG00000057666	Gapdh	ENSMUST00000192506	retained_intron	3289		False
ENSMUSG00000060459	Kng2	ENSMUST00000039338	protein_coding	1591	tsl1 (assigned to previous version 7)	False
ENSMUSG00000057666	Gapdh	ENSMUST00000147954	retained_intron	565	tsl1	True
ENSMUSG00000028189	Ctbs	ENSMUST00000197166	retained_intron	3137		False
ENSMUSG00000060459	Kng2	ENSMUST00000160243	nonsense_mediated_decay	1490	tsl2	False
ENSMUSG00000054203	Ifi205	ENSMUST00000059226	protein_coding	1613	tsl1	True
ENSMUSG00000054203	Ifi205	ENSMUST00000192166	retained_intron	3274		False
ENSMUSG00000033253	Szt2	ENSMUST00000075406	protein_coding	10965	tsl1 (assigned to previous version 6)	False
ENSMUSG00000028189	Ctbs	ENSMUST00000061937	protein_coding	2892	tsl1 (assigned to previous version 7)	False
ENSMUSG00000033253	Szt2	ENSMUST00000183402	nonsense_mediated_decay	3652	tsl1 (assigned to previous version 2)	False
ENSMUSG00000028189	Ctbs	ENSMUST00000196609	nonsense_mediated_decay	691		False
ENSMUSG00000057666	Gapdh	ENSMUST00000117757	protein_coding	1273	tsl1 (assigned to previous version 3)	False
ENSMUSG00000033253	Szt2	ENSMUST00000130058	processed_transcript	599	tsl2	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000165534	processed_transcript	1355	tsl3 (assigned to previous version 2)	False
ENSMUSG00000033253	Szt2	ENSMUST00000138632	retained_intron	605	tsl3	False
ENSMUSG00000028189	Ctbs	ENSMUST00000029840	protein_coding	2629	tsl1	True
ENSMUSG00000030970	Ctbp2	ENSMUST00000166400	processed_transcript	1320	tsl2 (assigned to previous version 2)	False
ENSMUSG00000033253	Szt2	ENSMUST00000138386	retained_intron	791	tsl3	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000163601	protein_coding	844	tsl3 (assigned to previous version 2)	False
ENSMUSG00000057666	Gapdh	ENSMUST00000118875	protein_coding	1420	tsl1 (assigned to previous version 2)	False
ENSMUSG00000033253	Szt2	ENSMUST00000136737	processed_transcript	444	tsl5	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000171727	processed_transcript	803	tsl3 (assigned to previous version 2)	False
ENSMUSG00000057666	Gapdh	ENSMUST00000183272	protein_coding	884	tsl3	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000164739	processed_transcript	800	tsl5 (assigned to previous version 2)	False
ENSMUSG00000081306	Gm15266	ENSMUST00000119635	unprocessed_pseudogene	255	tslNA	False
ENSMUSG00000057666	Gapdh	ENSMUST00000182464	retained_intron	471	tsl2	False
ENSMUSG00000105233	RP23-60D3.3	ENSMUST00000197129	processed_pseudogene	208		False
ENSMUSG00000057666	Gapdh	ENSMUST00000144205	processed_transcript	560	tsl3	False
ENSMUSG00000057666	Gapdh	ENSMUST00000182115	processed_transcript	483	tsl3	False
ENSMUSG00000022905	Kpna1	ENSMUST00000004054	protein_coding	5039	tsl1 (assigned to previous version 7)	False
ENSMUSG00000087436	Gm16156	ENSMUST00000141168	antisense	713	tsl3	False
ENSMUSG00000057666	Gapdh	ENSMUST00000182052	protein_coding	471	tsl2 (assigned to previous version 2)	False
ENSMUSG00000022905	Kpna1	ENSMUST00000173715	retained_intron	2664	tsl1	True
ENSMUSG00000057666	Gapdh	ENSMUST00000182277	protein_coding	482	tsl2	False
ENSMUSG00000097820	E530011L22Rik	ENSMUST00000181325	TEC	3304	tsl1 (assigned to previous version 1)	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000164896	processed_transcript	930	tsl3 (assigned to previous version 2)	False
ENSMUSG00000031620	1700007B14Rik	ENSMUST00000034033	protein_coding	2014	tsl1 (assigned to previous version 9)	False
ENSMUSG00000022905	Kpna1	ENSMUST00000174500	nonsense_mediated_decay	780	tsl5 (assigned to previous version 2)	False
ENSMUSG00000057666	Gapdh	ENSMUST00000182670	processed_transcript	358	tsl3	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000167218	protein_coding	659	tsl3 (assigned to previous version 2)	False
ENSMUSG00000022905	Kpna1	ENSMUST00000173555	protein_coding	442	tsl5 (assigned to previous version 2)	False
ENSMUSG00000031620	1700007B14Rik	ENSMUST00000121983	protein_coding	1894	tsl1	True
ENSMUSG00000030970	Ctbp2	ENSMUST00000170459	protein_coding	762	tsl3 (assigned to previous version 2)	False
ENSMUSG00000057666	Gapdh	ENSMUST00000144588	retained_intron	769	tsl2	False
ENSMUSG00000057666	Gapdh	ENSMUST00000073605	protein_coding	1272	tsl1 (assigned to previous version 9)	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000171882	protein_coding	557	tsl5 (assigned to previous version 2)	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000155996	protein_coding	308	tsl5 (assigned to previous version 3)	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000171022	protein_coding	598	tsl5 (assigned to previous version 2)	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000171968	protein_coding	628	tsl2 (assigned to previous version 2)	False
ENSMUSG00000030970	Ctbp2	ENSMUST00000168762	processed_transcript	622	tsl3	False
ENSMUSG00000104593	Ighv1-65	ENSMUST00000198790	IG_V_pseudogene	349		False
ENSMUSG00000030970	Ctbp2	ENSMUST00000168238	retained_intron	388	tsl1	True
ENSMUSG00000035237	Lcat	ENSMUST00000038896	protein_coding	1342	tsl1	True
ENSMUSG00000082074	Gm12661	ENSMUST00000118780	processed_pseudogene	3335	tslNA	False
ENSMUSG00000084905	Gm12081	ENSMUST00000152849	antisense	501	tsl5	False
ENSMUSG00000081718	Gm8261	ENSMUST00000119275	processed_pseudogene	1208	tslNA	False
ENSMUSG00000025529	Zfp711	ENSMUST00000151972	retained_intron	2519	tsl1 (assigned to previous version 2)	False
ENSMUSG00000022905	Kpna1	ENSMUST00000173696	nonsense_mediated_decay	1740	tsl5 (assigned to previous version 2)	False
ENSMUSG00000022905	Kpna1	ENSMUST00000174737	nonsense_mediated_decay	532	tsl5	False
ENSMUSG00000054519	Zfp867	ENSMUST00000057799	protein_coding	3412	tsl1	True
ENSMUSG00000022905	Kpna1	ENSMUST00000172534	nonsense_mediated_decay	2960	tsl5 (assigned to previous version 2)	False
ENSMUSG00000022905	Kpna1	ENSMUST00000173641	protein_coding	690	tsl5	False
ENSMUSG00000022905	Kpna1	ENSMUST00000173469	retained_intron	815	tsl2	False
ENSMUSG00000086402	Gm15322	ENSMUST00000142621	lincRNA	739	tsl2	False
ENSMUSG00000025529	Zfp711	ENSMUST00000071814	protein_coding	3817	tsl5 (assigned to previous version 7)	False
ENSMUSG00000035021	Baz1a	ENSMUST00000173433	protein_coding	5788	tsl5 (assigned to previous version 2)	False
ENSMUSG00000025529	Zfp711	ENSMUST00000122805	protein_coding	694	tsl3	False
ENSMUSG00000063867	Olfr1511	ENSMUST00000078171	protein_coding	957	tslNA	False
ENSMUSG00000035021	Baz1a	ENSMUST00000173453	retained_intron	526	tsl2	False
ENSMUSG00000023286	Ube2j2	ENSMUST00000103175	protein_coding	1309	tsl1 (assigned to previous version 2)	False
ENSMUSG00000025529	Zfp711	ENSMUST00000113409	protein_coding	4330	tsl5 (assigned to previous version 2)	False
ENSMUSG00000035021	Baz1a	ENSMUST00000174225	nonsense_mediated_decay	557	tsl2	False
ENSMUSG00000105486	RP23-84N24.1	ENSMUST00000198806	processed_pseudogene	1792		False
ENSMUSG00000035021	Baz1a	ENSMUST00000173176	nonsense_mediated_decay	592	tsl3	False
ENSMUSG00000035021	Baz1a	ENSMUST00000172875	protein_coding	589	tsl3 (assigned to previous version 2)	False
ENSMUSG00000035021	Baz1a	ENSMUST00000173177	protein_coding	418	tsl2	False
ENSMUSG00000035021	Baz1a	ENSMUST00000173529	protein_coding	411	tsl2	False
ENSMUSG00000020783	1200014J11Rik	ENSMUST00000021135	protein_coding	12106	tsl1 (assigned to previous version 3)	False
