ensembl_gene_id	external_gene_name	ensembl_transcript_id	transcript_biotype	transcript_length	transcript_tsl	is_canonical
ENSMUSG00000098170	Gm3890	ENSMUST00000182416	processed_pseudogene	207	tslNA	False
ENSMUSG00000062169	Cnih4	ENSMUST00000193907	protein_coding	531	tsl2	False
ENSMUSG00000112717	Gm6362	ENSMUST00000217686	processed_pseudogene	836	tslNA	False
ENSMUSG00000000983	Wfdc18	ENSMUST00000001009	protein_coding	521	tsl1	True
ENSMUSG00000039069	Mtg2	ENSMUST00000184862	nonsense_mediated_decay	1730	tsl2	False
ENSMUSG00000111999	Gm5080	ENSMUST00000220341	processed_pseudogene	743	tslNA	False
ENSMUSG00000000983	Wfdc18	ENSMUST00000135654	nonsense_mediated_decay	534	tsl3	False
ENSMUSG00000000983	Wfdc18	ENSMUST00000139762	retained_intron	917	tsl2	False
ENSMUSG00000066952	Myo1h	ENSMUST00000152694	retained_intron	2673	tsl2	False
ENSMUSG00000043859	1700049L16Rik	ENSMUST00000049520	processed_pseudogene	543	tslNA	False
ENSMUSG00000066952	Myo1h	ENSMUST00000197773	retained_intron	1337	tsl1	True
ENSMUSG00000039069	Mtg2	ENSMUST00000108901	protein_coding	1444	tsl5	False
ENSMUSG00000066952	Myo1h	ENSMUST00000196467	protein_coding	1208	tsl1	True
ENSMUSG00000050128	Olfr1023	ENSMUST00000213441	protein_coding	4740	tsl5	False
ENSMUSG00000039069	Mtg2	ENSMUST00000136803	retained_intron	1009	tsl2	False
ENSMUSG00000066952	Myo1h	ENSMUST00000199567	protein_coding	1307	tsl1	True
ENSMUSG00000039069	Mtg2	ENSMUST00000146182	retained_intron	2702	tsl5	False
ENSMUSG00000050128	Olfr1023	ENSMUST00000056408	protein_coding	936	tslNA	False
ENSMUSG00000066952	Myo1h	ENSMUST00000196676	protein_coding	1256	tsl1	True
ENSMUSG00000039069	Mtg2	ENSMUST00000087563	protein_coding	1346	tsl5	False
ENSMUSG00000066952	Myo1h	ENSMUST00000128379	retained_intron	632	tsl3	False
ENSMUSG00000066952	Myo1h	ENSMUST00000125230	processed_transcript	672	tsl3	False
ENSMUSG00000066952	Myo1h	ENSMUST00000202006	protein_coding	4631	tsl5	False
ENSMUSG00000062169	Cnih4	ENSMUST00000134115	protein_coding	3268	tsl1	True
ENSMUSG00000062169	Cnih4	ENSMUST00000111059	protein_coding	3127	tsl1	True
ENSMUSG00000062169	Cnih4	ENSMUST00000075968	processed_transcript	622	tsl3	False
ENSMUSG00000062169	Cnih4	ENSMUST00000111057	retained_intron	562	tsl2	False
ENSMUSG00000048997	Atxn7l2	ENSMUST00000117409	protein_coding	2321	tsl5	False
ENSMUSG00000060288	Ppih	ENSMUST00000106317	protein_coding	613	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000080493	protein_coding	3519	tsl1	True
ENSMUSG00000030079	Ruvbl1	ENSMUST00000032165	protein_coding	1675	tsl1	True
ENSMUSG00000097743	Gm16973	ENSMUST00000180752	lincRNA	1972	tsl1	True
ENSMUSG00000097743	Gm16973	ENSMUST00000180682	lincRNA	1299	tsl1	True
ENSMUSG00000030079	Ruvbl1	ENSMUST00000129035	protein_coding	666	tsl3	False
ENSMUSG00000001098	Kctd10	ENSMUST00000102581	protein_coding	3103	tsl1	True
ENSMUSG00000112185	Gm47060	ENSMUST00000220117	processed_pseudogene	312	tslNA	False
ENSMUSG00000001098	Kctd10	ENSMUST00000134532	nonsense_mediated_decay	2019	tsl5	False
ENSMUSG00000048997	Atxn7l2	ENSMUST00000102633	protein_coding	3044	tsl1	True
ENSMUSG00000025235	Bbs4	ENSMUST00000026265	protein_coding	2518	tsl1	True
ENSMUSG00000034156	Tspoap1	ENSMUST00000039627	protein_coding	7616	tsl5	False
ENSMUSG00000025235	Bbs4	ENSMUST00000217367	protein_coding	538	tsl3	False
ENSMUSG00000048997	Atxn7l2	ENSMUST00000141054	retained_intron	3224	tsl2	False
ENSMUSG00000048997	Atxn7l2	ENSMUST00000117784	protein_coding	2387	tsl1	True
ENSMUSG00000035236	Scai	ENSMUST00000038874	protein_coding	10709	tsl1	True
ENSMUSG00000025235	Bbs4	ENSMUST00000214832	processed_transcript	596	tsl3	False
ENSMUSG00000001098	Kctd10	ENSMUST00000001125	protein_coding	1026	tsl5	False
ENSMUSG00000034156	Tspoap1	ENSMUST00000100644	protein_coding	7390	tsl5	False
ENSMUSG00000048997	Atxn7l2	ENSMUST00000119650	protein_coding	2274	tsl5	False
ENSMUSG00000027523	Gnas	ENSMUST00000154658	nonsense_mediated_decay	3614	tsl1	True
ENSMUSG00000025235	Bbs4	ENSMUST00000214225	retained_intron	3757	tsl2	False
ENSMUSG00000115132	Gm18888	ENSMUST00000227844	processed_pseudogene	386		False
ENSMUSG00000001098	Kctd10	ENSMUST00000134173	processed_transcript	777	tsl5	False
ENSMUSG00000048997	Atxn7l2	ENSMUST00000127157	protein_coding	1476	tsl3	False
ENSMUSG00000001098	Kctd10	ENSMUST00000132646	retained_intron	850	tsl5	False
ENSMUSG00000034156	Tspoap1	ENSMUST00000148422	processed_transcript	386	tsl2	False
ENSMUSG00000001098	Kctd10	ENSMUST00000135170	retained_intron	791	tsl3	False
ENSMUSG00000034156	Tspoap1	ENSMUST00000144502	protein_coding	752	tsl5	False
ENSMUSG00000048997	Atxn7l2	ENSMUST00000196823	processed_transcript	373	tsl3	False
ENSMUSG00000001098	Kctd10	ENSMUST00000123538	retained_intron	786	tsl1	True
ENSMUSG00000034156	Tspoap1	ENSMUST00000142329	protein_coding	2367	tsl1	True
ENSMUSG00000086369	E330017L17Rik	ENSMUST00000145196	lincRNA	876	tsl1	True
ENSMUSG00000086369	E330017L17Rik	ENSMUST00000141731	lincRNA	831	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000109088	protein_coding	3519	tsl1	True
ENSMUSG00000086369	E330017L17Rik	ENSMUST00000129149	lincRNA	549	tsl3	False
ENSMUSG00000103613	Gm34882	ENSMUST00000193245	antisense	974	tsl5	False
ENSMUSG00000086369	E330017L17Rik	ENSMUST00000139190	lincRNA	861	tsl5	False
ENSMUSG00000034156	Tspoap1	ENSMUST00000153578	retained_intron	3514	tsl1	True
ENSMUSG00000034156	Tspoap1	ENSMUST00000148814	retained_intron	2678	tsl2	False
ENSMUSG00000031285	Dcx	ENSMUST00000033642	protein_coding	9074	tsl1	True
ENSMUSG00000034156	Tspoap1	ENSMUST00000135957	retained_intron	714	tsl3	False
ENSMUSG00000034156	Tspoap1	ENSMUST00000133645	protein_coding	506	tsl5	False
ENSMUSG00000034156	Tspoap1	ENSMUST00000154758	retained_intron	732	tsl3	False
ENSMUSG00000025236	Adpgk	ENSMUST00000217570	protein_coding	2484	tsl1	True
ENSMUSG00000025236	Adpgk	ENSMUST00000213413	retained_intron	4152	tsl1	True
ENSMUSG00000025236	Adpgk	ENSMUST00000026266	protein_coding	2464	tsl1	True
ENSMUSG00000079184	Mphosph8	ENSMUST00000116468	protein_coding	2939	tsl1	True
ENSMUSG00000025236	Adpgk	ENSMUST00000214361	retained_intron	5148	tsl1	True
ENSMUSG00000079184	Mphosph8	ENSMUST00000130246	processed_transcript	416	tsl2	False
ENSMUSG00000079184	Mphosph8	ENSMUST00000152606	processed_transcript	555	tsl3	False
ENSMUSG00000025236	Adpgk	ENSMUST00000215994	processed_transcript	2490	tsl1	True
ENSMUSG00000022150	Dab2	ENSMUST00000159552	processed_transcript	642	tsl5	False
ENSMUSG00000079184	Mphosph8	ENSMUST00000138174	processed_transcript	950	tsl2	False
ENSMUSG00000079184	Mphosph8	ENSMUST00000152370	processed_transcript	617	tsl3	False
ENSMUSG00000040035	Disp2	ENSMUST00000063975	protein_coding	1505	tsl1	True
ENSMUSG00000023973	Cnpy3	ENSMUST00000059844	protein_coding	1908	tsl1	True
ENSMUSG00000033061	Resp18	ENSMUST00000039534	protein_coding	748	tsl1	True
ENSMUSG00000023973	Cnpy3	ENSMUST00000129200	nonsense_mediated_decay	1619	tsl1	True
ENSMUSG00000040035	Disp2	ENSMUST00000037547	protein_coding	6626	tsl1	True
ENSMUSG00000023973	Cnpy3	ENSMUST00000145877	retained_intron	709	tsl1	True
ENSMUSG00000061462	Obscn	ENSMUST00000238536	protein_coding	26737		False
ENSMUSG00000033061	Resp18	ENSMUST00000191283	retained_intron	347	tsl2	False
ENSMUSG00000023973	Cnpy3	ENSMUST00000121671	protein_coding	561	tsl2	False
ENSMUSG00000040035	Disp2	ENSMUST00000110846	protein_coding	1732	tsl1	True
ENSMUSG00000033061	Resp18	ENSMUST00000186229	nonsense_mediated_decay	494	tsl1	True
ENSMUSG00000033061	Resp18	ENSMUST00000189203	retained_intron	648	tsl2	False
ENSMUSG00000023973	Cnpy3	ENSMUST00000148656	retained_intron	531	tsl2	False
ENSMUSG00000040035	Disp2	ENSMUST00000110843	protein_coding	2949	tsl1	True
ENSMUSG00000061462	Obscn	ENSMUST00000047441	protein_coding	24175	tsl5	False
ENSMUSG00000100556	Gm28902	ENSMUST00000191531	antisense	215	tsl5	False
ENSMUSG00000040035	Disp2	ENSMUST00000142072	retained_intron	2189	tsl2	False
ENSMUSG00000037761	Actr5	ENSMUST00000125390	retained_intron	1960	tsl1	True
ENSMUSG00000031285	Dcx	ENSMUST00000112851	protein_coding	4095	tsl1	True
ENSMUSG00000061462	Obscn	ENSMUST00000238245	retained_intron	356		False
ENSMUSG00000034893	Cog3	ENSMUST00000226686	retained_intron	4311		False
ENSMUSG00000068742	Cry2	ENSMUST00000090559	protein_coding	3976	tsl1	True
ENSMUSG00000059690	1700020N15Rik	ENSMUST00000075654	protein_coding	525	tsl1	True
ENSMUSG00000061462	Obscn	ENSMUST00000132238	nonsense_mediated_decay	4154	tsl5	False
ENSMUSG00000060288	Ppih	ENSMUST00000106318	protein_coding	800	tsl1	True
ENSMUSG00000100511	1700111N16Rik	ENSMUST00000188663	antisense	1133	tsl1	True
ENSMUSG00000068742	Cry2	ENSMUST00000111278	protein_coding	2160	tsl1	True
ENSMUSG00000061462	Obscn	ENSMUST00000052872	protein_coding	23027	tsl5 (assigned to previous version 13)	False
ENSMUSG00000103727	Gm37097	ENSMUST00000193676	processed_pseudogene	336	tslNA	False
ENSMUSG00000068742	Cry2	ENSMUST00000125488	processed_transcript	2082	tsl1	True
ENSMUSG00000068742	Cry2	ENSMUST00000144842	processed_transcript	337	tsl3	False
ENSMUSG00000061462	Obscn	ENSMUST00000020732	protein_coding	23163	tsl5 (assigned to previous version 11)	False
ENSMUSG00000038057	Dbil5	ENSMUST00000040806	protein_coding	581	tsl1	True
ENSMUSG00000044377	Gm13080	ENSMUST00000120556	processed_pseudogene	420	tslNA	False
ENSMUSG00000031285	Dcx	ENSMUST00000087313	protein_coding	3120	tsl1	True
ENSMUSG00000080701	Gm12340	ENSMUST00000121617	unprocessed_pseudogene	462	tslNA	False
ENSMUSG00000061462	Obscn	ENSMUST00000219084	protein_coding	20567	tsl5 (assigned to previous version 1)	False
ENSMUSG00000061462	Obscn	ENSMUST00000238202	protein_coding	889		False
ENSMUSG00000060288	Ppih	ENSMUST00000106321	protein_coding	1288	tsl1	True
ENSMUSG00000061462	Obscn	ENSMUST00000133040	protein_coding	2548	tsl5 (assigned to previous version 2)	False
ENSMUSG00000031285	Dcx	ENSMUST00000125768	retained_intron	3194	tsl2	False
ENSMUSG00000083097	Gm14494	ENSMUST00000118786	processed_pseudogene	435	tslNA	False
ENSMUSG00000031285	Dcx	ENSMUST00000139920	retained_intron	2617	tsl2	False
ENSMUSG00000060288	Ppih	ENSMUST00000056458	protein_coding	757	tsl1	True
ENSMUSG00000017286	Glod4	ENSMUST00000169532	retained_intron	1472	tsl2	False
ENSMUSG00000060288	Ppih	ENSMUST00000106319	protein_coding	622	tsl3	False
ENSMUSG00000060288	Ppih	ENSMUST00000147077	protein_coding	725	tsl5	False
ENSMUSG00000029570	Lfng	ENSMUST00000031555	protein_coding	2305	tsl1	True
ENSMUSG00000083477	Gm5555	ENSMUST00000120352	processed_pseudogene	1111	tslNA	False
ENSMUSG00000084949	Gm16249	ENSMUST00000124055	antisense	1258	tsl1	True
ENSMUSG00000022449	Adamts20	ENSMUST00000035342	protein_coding	6027	tsl1	True
ENSMUSG00000034893	Cog3	ENSMUST00000049168	protein_coding	4268	tsl1 (assigned to previous version 7)	False
ENSMUSG00000029570	Lfng	ENSMUST00000200626	processed_transcript	590	tsl3	False
ENSMUSG00000035236	Scai	ENSMUST00000204404	nonsense_mediated_decay	2128	tsl1	True
ENSMUSG00000029570	Lfng	ENSMUST00000199848	retained_intron	1074	tsl1	True
ENSMUSG00000034893	Cog3	ENSMUST00000228081	retained_intron	514		False
ENSMUSG00000022449	Adamts20	ENSMUST00000155907	protein_coding	6886	tsl1	True
ENSMUSG00000035236	Scai	ENSMUST00000204093	nonsense_mediated_decay	1792	tsl5	False
ENSMUSG00000035236	Scai	ENSMUST00000204500	nonsense_mediated_decay	693	tsl5	False
ENSMUSG00000031285	Dcx	ENSMUST00000112856	protein_coding	1333	tsl1	True
ENSMUSG00000005625	Psmd4	ENSMUST00000107237	protein_coding	1332	tsl1	True
ENSMUSG00000035236	Scai	ENSMUST00000147433	nonsense_mediated_decay	1896	tsl1	True
ENSMUSG00000044083	Efcab8	ENSMUST00000126656	protein_coding	4261	tsl5 (assigned to previous version 2)	False
ENSMUSG00000027523	Gnas	ENSMUST00000087876	protein_coding	3719	tsl1	True
ENSMUSG00000026618	Iars2	ENSMUST00000027921	protein_coding	5471	tsl1	True
ENSMUSG00000022449	Adamts20	ENSMUST00000129195	retained_intron	1964	tsl1	True
ENSMUSG00000037761	Actr5	ENSMUST00000183731	nonsense_mediated_decay	2661	tsl1	True
ENSMUSG00000115796	Gm48970	ENSMUST00000226354	lincRNA	505		False
ENSMUSG00000035236	Scai	ENSMUST00000203872	retained_intron	1762	tsl2	False
ENSMUSG00000022449	Adamts20	ENSMUST00000128797	processed_transcript	630	tsl5	False
ENSMUSG00000026618	Iars2	ENSMUST00000131770	processed_transcript	1866	tsl1	True
ENSMUSG00000044083	Efcab8	ENSMUST00000144827	nonsense_mediated_decay	1463	tsl2	False
ENSMUSG00000037761	Actr5	ENSMUST00000142531	retained_intron	2970	tsl1	True
ENSMUSG00000035236	Scai	ENSMUST00000157038	retained_intron	1233	tsl2	False
ENSMUSG00000026618	Iars2	ENSMUST00000110975	protein_coding	2801	tsl5	False
ENSMUSG00000103794	4930590H14Rik	ENSMUST00000193999	TEC	551	tslNA	False
ENSMUSG00000035236	Scai	ENSMUST00000131225	retained_intron	920	tsl3	False
ENSMUSG00000044083	Efcab8	ENSMUST00000230058	nonsense_mediated_decay	704		False
ENSMUSG00000035236	Scai	ENSMUST00000203399	retained_intron	458	tsl3	False
ENSMUSG00000027523	Gnas	ENSMUST00000124935	protein_coding	832	tsl3	False
ENSMUSG00000026618	Iars2	ENSMUST00000110974	protein_coding	2431	tsl1	True
ENSMUSG00000044083	Efcab8	ENSMUST00000175856	protein_coding	1696	tsl2 (assigned to previous version 1)	False
ENSMUSG00000035236	Scai	ENSMUST00000142872	protein_coding	368	tsl3	False
ENSMUSG00000022114	Spry2	ENSMUST00000022709	protein_coding	2087	tsl1 (assigned to previous version 4)	False
ENSMUSG00000037761	Actr5	ENSMUST00000045644	protein_coding	2402	tsl1	True
ENSMUSG00000099170	5730403I07Rik	ENSMUST00000183878	lincRNA	2033	tsl1	True
ENSMUSG00000037362	Ccn3	ENSMUST00000050027	protein_coding	2869	tsl1	True
ENSMUSG00000026618	Iars2	ENSMUST00000153211	retained_intron	3292	tsl1	True
ENSMUSG00000115800	Frg2f4	ENSMUST00000226185	processed_pseudogene	249		False
ENSMUSG00000027523	Gnas	ENSMUST00000156623	protein_coding	1427	tsl1	True
ENSMUSG00000113230	Gm48101	ENSMUST00000221001	processed_pseudogene	121	tslNA	False
ENSMUSG00000037761	Actr5	ENSMUST00000183586	processed_transcript	506	tsl5	False
ENSMUSG00000104368	2010103J01Rik	ENSMUST00000192375	antisense	388	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000149016	protein_coding	1256	tsl1 (assigned to previous version 7)	False
ENSMUSG00000027523	Gnas	ENSMUST00000238525	retained_intron	1078		False
ENSMUSG00000036858	Ptcra	ENSMUST00000041012	protein_coding	1283	tsl1	True
ENSMUSG00000090538	Gm4775	ENSMUST00000169588	processed_pseudogene	402	tslNA (assigned to previous version 1)	False
ENSMUSG00000027523	Gnas	ENSMUST00000133356	protein_coding	791	tsl3	False
ENSMUSG00000102577	Gm37969	ENSMUST00000195777	TEC	3409	tslNA	False
ENSMUSG00000022113	Trim52	ENSMUST00000022708	protein_coding	3075	tslNA	False
ENSMUSG00000062619	2310039H08Rik	ENSMUST00000071430	protein_coding	762	tslNA (assigned to previous version 5)	False
ENSMUSG00000079524	Gm15402	ENSMUST00000114051	antisense	670	tsl1	True
ENSMUSG00000022113	Trim52	ENSMUST00000194236	processed_transcript	584	tsl1	True
ENSMUSG00000104501	Gm37736	ENSMUST00000193564	TEC	2802	tslNA	False
ENSMUSG00000027523	Gnas	ENSMUST00000087871	protein_coding	3903	tsl1	True
ENSMUSG00000115501	Gm48971	ENSMUST00000226534	processed_pseudogene	202		False
ENSMUSG00000030447	Cyfip1	ENSMUST00000168271	retained_intron	1876	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000148640	protein_coding	607	tsl5	False
ENSMUSG00000116341	Cyp2d36-ps	ENSMUST00000230009	unprocessed_pseudogene	1473		False
ENSMUSG00000005625	Psmd4	ENSMUST00000071664	protein_coding	1276	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000109085	protein_coding	1789	tsl1	True
ENSMUSG00000005625	Psmd4	ENSMUST00000140348	protein_coding	695	tsl5	False
ENSMUSG00000027523	Gnas	ENSMUST00000238318	nonsense_mediated_decay	1633		False
ENSMUSG00000005625	Psmd4	ENSMUST00000117355	protein_coding	1756	tsl1	True
ENSMUSG00000082060	Gm15048	ENSMUST00000118201	processed_pseudogene	954	tslNA	False
ENSMUSG00000033356	Pus7l	ENSMUST00000049151	protein_coding	2840	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000109084	protein_coding	1695	tsl1	True
ENSMUSG00000033356	Pus7l	ENSMUST00000147832	retained_intron	1471	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000109083	protein_coding	730	tsl2	False
ENSMUSG00000033356	Pus7l	ENSMUST00000134061	protein_coding	363	tsl3	False
ENSMUSG00000027523	Gnas	ENSMUST00000131125	retained_intron	480	tsl2	False
ENSMUSG00000027523	Gnas	ENSMUST00000238660	processed_transcript	1131		False
ENSMUSG00000005625	Psmd4	ENSMUST00000140280	retained_intron	2120	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000238267	protein_coding	1071		False
ENSMUSG00000115754	Gm48972	ENSMUST00000226755	lincRNA	2306		False
ENSMUSG00000005625	Psmd4	ENSMUST00000136868	retained_intron	1626	tsl2	False
ENSMUSG00000115439	Gm36107	ENSMUST00000227226	lincRNA	426		False
ENSMUSG00000027523	Gnas	ENSMUST00000129534	retained_intron	814	tsl2	False
ENSMUSG00000005625	Psmd4	ENSMUST00000147960	retained_intron	903	tsl2	False
ENSMUSG00000005625	Psmd4	ENSMUST00000143688	processed_transcript	314	tsl3	False
ENSMUSG00000063888	Rpl7l1	ENSMUST00000078286	protein_coding	2606	tsl1	True
ENSMUSG00000029253	Cenpc1	ENSMUST00000031170	protein_coding	3192	tsl1	True
ENSMUSG00000063888	Rpl7l1	ENSMUST00000233192	protein_coding	1310		False
ENSMUSG00000085139	A730046J19Rik	ENSMUST00000135687	protein_coding	4707	tsl1	True
ENSMUSG00000063888	Rpl7l1	ENSMUST00000233349	protein_coding	458		False
ENSMUSG00000099794	1700128A07Rik	ENSMUST00000186311	lincRNA	860	tsl1	True
ENSMUSG00000099794	1700128A07Rik	ENSMUST00000186643	lincRNA	284	tsl2	False
ENSMUSG00000063888	Rpl7l1	ENSMUST00000233919	retained_intron	657		False
ENSMUSG00000115695	Gm48973	ENSMUST00000227281	processed_pseudogene	382		False
ENSMUSG00000029253	Cenpc1	ENSMUST00000199392	retained_intron	1469	tsl2	False
ENSMUSG00000115763	Gm48974	ENSMUST00000226553	processed_pseudogene	772		False
ENSMUSG00000029253	Cenpc1	ENSMUST00000198059	retained_intron	2341	tsl2	False
ENSMUSG00000029253	Cenpc1	ENSMUST00000199141	retained_intron	1370	tsl2	False
ENSMUSG00000082121	Gm8199	ENSMUST00000121323	processed_pseudogene	823	tslNA	False
ENSMUSG00000084361	Gm8202	ENSMUST00000117682	processed_pseudogene	310	tslNA	False
ENSMUSG00000078599	Skint8	ENSMUST00000124862	retained_intron	1704	tsl5	False
ENSMUSG00000078599	Skint8	ENSMUST00000129547	processed_transcript	2581	tsl1	True
ENSMUSG00000078599	Skint8	ENSMUST00000147395	processed_transcript	545	tsl3	False
ENSMUSG00000075517	Cyp2d37-ps	ENSMUST00000100380	processed_transcript	1677	tsl2 (assigned to previous version 3)	False
ENSMUSG00000078599	Skint8	ENSMUST00000106572	protein_coding	1290	tsl5	False
ENSMUSG00000075517	Cyp2d37-ps	ENSMUST00000229594	transcribed_unprocessed_pseudogene	1480		False
ENSMUSG00000081897	Gm15067	ENSMUST00000119534	processed_pseudogene	156	tslNA	False
ENSMUSG00000078599	Skint8	ENSMUST00000165046	protein_coding	1280	tsl1	True
ENSMUSG00000027523	Gnas	ENSMUST00000185956	protein_coding	3729	tsl1	True
ENSMUSG00000028256	Odf2l	ENSMUST00000098538	protein_coding	2564	tsl1	True
ENSMUSG00000017286	Glod4	ENSMUST00000169701	protein_coding	4203	tsl2	False
ENSMUSG00000091723	Gm17366	ENSMUST00000167629	processed_pseudogene	187	tslNA (assigned to previous version 1)	False
ENSMUSG00000106282	Gm2287	ENSMUST00000199619	transcribed_processed_pseudogene	1000	tslNA	False
ENSMUSG00000106282	Gm2287	ENSMUST00000197417	processed_transcript	1084	tslNA	False
ENSMUSG00000115510	Gm9334	ENSMUST00000227311	processed_pseudogene	771		False
ENSMUSG00000115741	Gm19146	ENSMUST00000228359	processed_pseudogene	818		False
ENSMUSG00000017286	Glod4	ENSMUST00000017430	protein_coding	1434	tsl1	True
ENSMUSG00000115273	Gm9335	ENSMUST00000226502	processed_pseudogene	1311		False
ENSMUSG00000017286	Glod4	ENSMUST00000170017	nonsense_mediated_decay	1195	tsl5	False
ENSMUSG00000017286	Glod4	ENSMUST00000170710	protein_coding	1445	tsl1	True
ENSMUSG00000017286	Glod4	ENSMUST00000164022	protein_coding	635	tsl5	False
ENSMUSG00000017286	Glod4	ENSMUST00000167883	retained_intron	545	tsl2	False
ENSMUSG00000083200	Gm15066	ENSMUST00000120163	processed_pseudogene	2608	tslNA	False
ENSMUSG00000059323	Tonsl	ENSMUST00000165163	protein_coding	743	tsl3	False
ENSMUSG00000017286	Glod4	ENSMUST00000170590	nonsense_mediated_decay	317	tsl5	False
ENSMUSG00000017286	Glod4	ENSMUST00000168055	protein_coding	293	tsl5	False
ENSMUSG00000116354	Cyp2d38-ps	ENSMUST00000229532	processed_transcript	525		False
ENSMUSG00000031197	Vbp1	ENSMUST00000114070	protein_coding	632	tsl1	True
ENSMUSG00000116354	Cyp2d38-ps	ENSMUST00000229065	transcribed_unprocessed_pseudogene	549		False
ENSMUSG00000116354	Cyp2d38-ps	ENSMUST00000230059	processed_transcript	359		False
ENSMUSG00000049396	Gemin4	ENSMUST00000102500	protein_coding	3540	tsl1	True
ENSMUSG00000048416	Mlf1	ENSMUST00000077916	protein_coding	1114	tsl1	True
ENSMUSG00000115661	Gm48976	ENSMUST00000227378	processed_pseudogene	1352		False
ENSMUSG00000028256	Odf2l	ENSMUST00000199307	retained_intron	1944	tsl2	False
ENSMUSG00000048416	Mlf1	ENSMUST00000142538	processed_transcript	641	tsl3	False
ENSMUSG00000049396	Gemin4	ENSMUST00000143822	processed_transcript	234	tsl1	True
ENSMUSG00000115562	Gm48977	ENSMUST00000228128	lincRNA	624		False
ENSMUSG00000048416	Mlf1	ENSMUST00000126628	nonsense_mediated_decay	582	tsl3	False
ENSMUSG00000028256	Odf2l	ENSMUST00000098539	protein_coding	2261	tsl1	True
ENSMUSG00000031197	Vbp1	ENSMUST00000033540	protein_coding	1595	tsl1	True
ENSMUSG00000075478	Slitrk1	ENSMUST00000100322	protein_coding	5359	tslNA (assigned to previous version 2)	False
ENSMUSG00000028256	Odf2l	ENSMUST00000196898	retained_intron	3323	tsl2	False
