Target_genes	Elf4|Average	SRX2242847|Macrophages	SRX2242848|Macrophages	SRX2242849|Macrophages	SRX2242850|Macrophages	STRING
Smyd5	55.000000	0	0	220	0	0
Rap1gap2	55.000000	0	0	220	0	0
Oxct1	55.000000	0	0	220	0	0
Nbdy	55.000000	0	0	220	0	0
Gab3	55.000000	0	0	220	0	0
Fbxw9	55.000000	0	0	220	0	0
Ccl5	55.000000	0	0	0	220	0
Adgrl2	55.000000	0	0	220	0	0
Tnfsfm13	54.750000	0	0	219	0	0
Tnfsf12	54.750000	0	0	219	0	0
Purb	54.750000	219	0	0	0	0
Cpeb2	54.750000	219	0	0	0	0
Znhit3	54.500000	0	0	218	0	0
Usp54	54.500000	0	0	218	0	0
Lcn2	54.500000	0	0	0	218	0
Klhdc10	54.500000	0	0	218	0	0
6330409D20Rik	54.500000	0	0	218	0	0
Nat8l	54.250000	217	0	0	0	0
Mtres1	54.250000	217	0	0	0	0
Mcph1	54.250000	217	0	0	0	0
Klrb1b	54.250000	0	0	0	217	0
Fubp1	54.250000	217	0	0	0	0
Endog	54.250000	217	0	0	0	0
Dnajb4	54.250000	217	0	0	0	0
Cytip	54.250000	0	0	217	0	0
Zcchc13	54.000000	0	0	216	0	0
Ube2z	54.000000	216	0	0	0	0
Spic	54.000000	0	0	216	0	0
Pdgfb	54.000000	0	0	216	0	0
Ltbp3	54.000000	0	0	216	0	0
Irf2bpl	54.000000	0	0	216	0	0
Foxn2	54.000000	216	0	0	0	0
Atrx	54.000000	0	0	216	0	0
a	53.750000	0	0	215	0	0
Zfp398	53.750000	215	0	0	0	0
Zfp106	53.750000	0	0	215	0	0
Snap23	53.750000	0	0	215	0	0
Marcksl1	53.750000	0	0	143	72	0
Igf1	53.750000	101	0	114	0	0
Dmwd	53.750000	0	0	215	0	0
Tdrd3	53.500000	214	0	0	0	0
Nphp1	53.500000	0	0	214	0	0
Mtln	53.500000	0	0	214	0	0
Lemd2	53.500000	0	0	0	214	0
Itgae	53.500000	0	0	214	0	0
Frmd6	53.500000	214	0	0	0	0
F9	53.500000	0	0	109	105	0
Asrgl1	53.500000	214	0	0	0	0
Vash2	53.250000	0	0	213	0	0
Tob1	53.250000	0	0	213	0	0
Rbm33	53.250000	213	0	0	0	0
Ptgr1	53.250000	0	0	213	0	0
Pcbp4	53.250000	0	0	213	0	0
Gm27021	53.250000	0	0	213	0	0
Emc8	53.250000	0	0	213	0	0
Cox4i1	53.250000	0	0	213	0	0
Brap	53.250000	213	0	0	0	0
Acad10	53.250000	213	0	0	0	0
Zfp131	53.000000	212	0	0	0	0
Ecpas	53.000000	212	0	0	0	0
Dlat	53.000000	96	0	116	0	0
Cog6	53.000000	212	0	0	0	0
Serf1	52.750000	0	0	211	0	0
Prm2	52.750000	0	0	0	211	0
Padi2	52.750000	0	0	211	0	0
Jup	52.750000	0	0	211	0	0
Ccnd1	52.750000	211	0	0	0	0
Bdp1	52.750000	0	0	211	0	0
T2	52.500000	0	0	210	0	0
Slc6a18	52.500000	0	0	210	0	0
Rbbp6	52.500000	0	0	210	0	0
Irx5	52.500000	0	0	210	0	0
Rab6b	52.250000	0	0	209	0	0
Icos	52.250000	0	0	209	0	0
Gadd45a	52.250000	0	0	0	209	0
Fgf11	52.250000	0	0	209	0	0
Fbxo21	52.250000	0	0	209	0	0
Chrnb1	52.250000	0	0	209	0	0
Catspere1	52.250000	0	0	209	0	0
Rnf146	52.000000	97	0	111	0	0
Rac1	52.000000	0	0	208	0	0
Fcgr2b	52.000000	0	0	0	208	0
Tet2	51.750000	0	0	0	207	0
Rsad1	51.750000	207	0	0	0	0
Rnf8	51.750000	207	0	0	0	0
Nemf	51.750000	207	0	0	0	0
Mageb3	51.750000	207	0	0	0	0
Grin3b	51.750000	0	0	207	0	0
Fam117a	51.750000	0	0	207	0	0
Elp1	51.750000	207	0	0	0	0
Ctdspl2	51.750000	207	0	0	0	0
Crtap	51.750000	0	0	207	0	0
Apob	51.750000	0	0	207	0	0
Akap6	51.750000	0	0	207	0	0
Abitram	51.750000	207	0	0	0	0
Serpinb1b	51.500000	0	0	206	0	0
Mmp15	51.500000	0	0	206	0	0
Ikzf5	51.500000	0	0	206	0	0
Fpr2	51.500000	0	0	0	206	0
Fbxl3	51.500000	206	0	0	0	0
Acadsb	51.500000	0	0	206	0	0
Ocrl	51.250000	0	0	205	0	0
Ms4a4a	51.250000	0	0	205	0	0
Memo1	51.250000	0	0	205	0	0
Gm20346	51.250000	205	0	0	0	0
Fcna	51.250000	0	0	205	0	0
Cdc16	51.250000	0	0	205	0	0
Anp32a	51.250000	205	0	0	0	0
Tph2	51.000000	0	0	204	0	0
Slc25a40	51.000000	204	0	0	0	0
Mycbp2	51.000000	0	0	204	0	0
Ddx41	51.000000	80	0	124	0	0
Dbf4	51.000000	204	0	0	0	0
Slc45a1	50.750000	0	0	99	104	0
Myof	50.750000	0	0	0	203	0
Hmgn3	50.750000	203	0	0	0	0
Gmeb2	50.750000	203	0	0	0	0
Eif4enif1	50.750000	0	0	0	203	0
Cd22	50.750000	0	0	203	0	0
Mcu	50.500000	202	0	0	0	0
Usp22	50.250000	0	0	201	0	0
Tnrc6a	50.250000	201	0	0	0	0
Slc25a27	50.250000	0	0	201	0	0
Pak4	50.250000	201	0	0	0	0
Gtf2ird1	50.250000	0	0	201	0	0
Eif3g	50.250000	201	0	0	0	0
Dusp10	50.250000	201	0	0	0	0
Cyp39a1	50.250000	0	0	201	0	0
Arhgap22	50.250000	0	0	201	0	0
1700056E22Rik	50.250000	201	0	0	0	0
Zfp810	50.000000	200	0	0	0	0
Uba2	50.000000	200	0	0	0	0
Slmap	50.000000	0	0	200	0	0
Ren2	50.000000	0	0	0	200	0
Ren1	50.000000	0	0	0	200	0
Pea15a	50.000000	0	0	200	0	0
C1qa	50.000000	0	0	200	0	0
B3gnt3	50.000000	0	0	200	0	0
Apba1	50.000000	0	0	200	0	0
Ms4a12	49.750000	0	0	199	0	0
Morn3	49.750000	0	0	199	0	0
Gsr	49.750000	0	0	0	199	0
Eif4b	49.750000	199	0	0	0	0
Arhgap31	49.750000	199	0	0	0	0
Trap1	49.500000	198	0	0	0	0
Thbs1	49.500000	0	0	198	0	0
Smg1	49.500000	198	0	0	0	0
Nsmce3	49.500000	198	0	0	0	0
Myo1e	49.500000	0	0	198	0	0
Mrs2	49.500000	198	0	0	0	0
Arhgef37	49.500000	0	0	0	198	0
Syn1	49.250000	0	0	197	0	0
Slc28a2b	49.250000	0	0	197	0	0
Safb2	49.250000	197	0	0	0	0
Safb	49.250000	197	0	0	0	0
Ptpn4	49.250000	197	0	0	0	0
Ccdc13	49.250000	197	0	0	0	0
Atxn3	49.250000	0	0	197	0	0
Tnfsf18	49.000000	0	0	196	0	0
Tmem243	49.000000	67	0	129	0	0
Rhobtb2	49.000000	0	0	196	0	0
Prcp	49.000000	0	0	196	0	0
Pfdn2	49.000000	196	0	0	0	0
Nit1	49.000000	196	0	0	0	0
Gnpnat1	49.000000	196	0	0	0	0
Ddias	49.000000	0	0	196	0	0
Cep350	49.000000	0	0	196	0	0
Tnfsf10	48.750000	0	0	0	195	0
Sipa1l1	48.750000	0	0	195	0	0
Rtkn	48.750000	0	0	195	0	0
Prrc2a	48.750000	0	0	195	0	0
P2ry10b	48.750000	0	0	0	195	0
Msl3l2	48.750000	0	0	0	195	0
Ephb6	48.750000	195	0	0	0	0
9930021J03Rik	48.750000	0	0	195	0	0
Vamp5	48.500000	0	0	194	0	0
Tnpo2	48.500000	0	0	194	0	0
Spns3	48.500000	0	0	194	0	0
Six5	48.500000	0	0	194	0	0
Prkd3	48.500000	0	0	194	0	0
Phc1	48.500000	0	0	194	0	0
Pde2a	48.500000	0	0	0	194	0
Ibtk	48.500000	0	0	194	0	0
Gm9733	48.500000	0	0	194	0	0
Get1	48.500000	194	0	0	0	0
Cdkn1b	48.500000	0	0	194	0	0
Slc14a1	48.250000	0	0	193	0	0
Plin2	48.250000	0	0	193	0	0
Dhrs9	48.250000	0	0	193	0	0
Rcan3	48.000000	0	0	192	0	0
Marchf10	48.000000	0	0	192	0	0
Car2	48.000000	0	0	0	192	0
Ankrd37	48.000000	192	0	0	0	0
Ube2v2	47.750000	0	0	0	191	0
Trim37	47.750000	191	0	0	0	0
S1pr2	47.750000	0	0	191	0	0
Plscr4	47.750000	0	0	191	0	0
Ncbp3	47.750000	191	0	0	0	0
Lrrc17	47.750000	0	0	191	0	0
Gas8	47.750000	0	0	191	0	0
Dbndd1	47.750000	0	0	191	0	0
Xxylt1	47.500000	0	0	190	0	0
Spef1	47.500000	77	0	113	0	0
Mpp1	47.500000	0	0	190	0	0
Irgm2	47.500000	0	0	190	0	0
Gbp8	47.500000	0	0	190	0	0
Cenpb	47.500000	77	0	113	0	0
Rasal2	47.250000	0	0	189	0	0
Polr2b	47.250000	0	0	189	0	0
Noa1	47.250000	0	0	189	0	0
H2az2	47.250000	0	0	189	0	0
Birc2	47.250000	189	0	0	0	0
Zfp281	47.000000	188	0	0	0	0
Gpr141	47.000000	0	0	188	0	0
Draxin	47.000000	0	0	0	188	0
Ddx11	47.000000	188	0	0	0	0
Zfp882	46.750000	80	0	107	0	0
Zfp280c	46.750000	0	0	187	0	0
Zfp275	46.750000	187	0	0	0	0
Wdsub1	46.750000	187	0	0	0	0
Ubqln2	46.750000	0	0	187	0	0
Trpm4	46.750000	187	0	0	0	0
Tbc1d24	46.750000	0	0	187	0	0
Slc10a3	46.750000	187	0	0	0	0
Scin	46.750000	0	0	187	0	0
Ppp1r2	46.750000	0	0	187	0	0
Ppil4	46.750000	0	0	187	0	0
Pik3r3	46.750000	187	0	0	0	0
Osgin2	46.750000	0	0	0	187	0
Ntn3	46.750000	0	0	187	0	0
Nat8f4	46.750000	187	0	0	0	0
Luc7l2	46.750000	0	0	76	111	0
Lrrc47	46.750000	187	0	0	0	0
Ifitm3	46.750000	0	0	0	187	0
Hsd17b10	46.750000	0	0	187	0	0
Grhpr	46.750000	187	0	0	0	0
Gm44504	46.750000	187	0	0	0	0
Creb3l3	46.750000	0	0	187	0	0
Zfp689	46.500000	0	0	186	0	0
Tmem80	46.500000	0	0	186	0	0
Smc5	46.500000	186	0	0	0	0
Rab4a	46.500000	0	0	186	0	0
Ptges3	46.500000	186	0	0	0	0
Pptc7	46.500000	0	0	186	0	0
Phip	46.500000	0	0	186	0	0
Pbx4	46.500000	0	0	186	0	0
Ksr2	46.500000	0	0	186	0	0
Deaf1	46.500000	0	0	186	0	0
Casp6	46.500000	186	0	0	0	0
Kdm7a	46.250000	0	0	185	0	0
Dnajc11	46.250000	185	0	0	0	0
Cdkn2b	46.250000	0	0	185	0	0
Asb10	46.250000	0	0	185	0	0
Abhd3	46.250000	0	0	185	0	0
Rab42	46.000000	0	0	184	0	0
Procr	46.000000	0	0	184	0	0
Pde4c	46.000000	0	0	184	0	0
Nxf1	46.000000	184	0	0	0	0
Nudcd2	46.000000	0	0	184	0	0
Map4k5	46.000000	0	0	184	0	0
Hmmr	46.000000	0	0	184	0	0
H2-T23	46.000000	0	0	184	0	0
Gm36712	46.000000	0	0	184	0	0
Gm3336	46.000000	0	0	184	0	0
Coq8a	46.000000	0	0	0	184	0
Cep68	46.000000	0	0	184	0	0
Atl1	46.000000	0	0	184	0	0
Alcam	46.000000	0	0	184	0	0
Zscan18	45.750000	0	0	183	0	0
Smarca4	45.750000	183	0	0	0	0
Mbip	45.750000	183	0	0	0	0
Gemin6	45.750000	0	0	183	0	0
Fancd2os	45.750000	183	0	0	0	0
Exosc8	45.750000	183	0	0	0	0
Cxcr6	45.750000	0	0	183	0	0
Clec4d	45.750000	0	0	183	0	0
Clec4b1	45.750000	0	0	183	0	0
Calcrl	45.750000	0	0	183	0	0
Brk1	45.750000	183	0	0	0	0
Alg5	45.750000	183	0	0	0	0
Tob2	45.500000	0	0	182	0	0
Tmem131l	45.500000	182	0	0	0	0
Pja2	45.500000	182	0	0	0	0
Klhdc4	45.500000	0	0	182	0	0
Inpp5f	45.500000	0	0	182	0	0
Dgcr8	45.500000	182	0	0	0	0
Cd2ap	45.500000	0	0	182	0	0
Ralgds	45.250000	0	0	0	181	0
Pou2f1	45.250000	181	0	0	0	0
Ltbp1	45.250000	0	0	0	181	0
Lrp12	45.250000	0	0	181	0	0
Lipo2	45.250000	181	0	0	0	0
Itgb5	45.250000	181	0	0	0	0
Gbp11	45.250000	0	0	181	0	0
Gatad1	45.250000	0	0	181	0	0
Wdr63	45.000000	0	0	180	0	0
Timm44	45.000000	180	0	0	0	0
Rab3gap1	45.000000	0	0	180	0	0
Ppp1r3b	45.000000	0	0	180	0	0
Nudt14	45.000000	0	0	180	0	0
Ifi208	45.000000	0	0	0	180	0
Elac1	45.000000	0	0	180	0	0
Cln6	45.000000	0	0	180	0	0
1700011L22Rik	45.000000	0	0	0	180	0
Tnfsf13b	44.750000	0	0	0	179	0
Stx1b	44.750000	0	0	0	179	0
Slc7a13	44.750000	0	0	179	0	0
Shld2	44.750000	179	0	0	0	0
Olfr430	44.750000	0	0	0	179	0
Mtmr3	44.750000	179	0	0	0	0
Mt2	44.750000	0	0	0	179	0
Mfsd4b1	44.750000	0	0	0	179	0
Glud1	44.750000	179	0	0	0	0
Eral1	44.750000	0	0	179	0	0
Elfn2	44.750000	0	0	0	179	0
Zfp239	44.500000	0	0	178	0	0
Tsc1	44.500000	0	0	178	0	0
Togaram2	44.500000	0	0	178	0	0
Tma7-ps	44.500000	0	0	0	178	0
Snx6	44.500000	0	0	178	0	0
Smad3	44.500000	0	0	178	0	0
Slc7a4	44.500000	0	0	178	0	0
Serpinb6b	44.500000	0	0	178	0	0
Rnf112	44.500000	0	0	178	0	0
Rhod	44.500000	0	0	178	0	0
R3hcc1	44.500000	0	0	178	0	0
Polr1b	44.500000	0	0	178	0	0
Plekha7	44.500000	0	0	178	0	0
Pard6a	44.500000	0	0	178	0	0
Mtr	44.500000	0	0	178	0	0
Mex3d	44.500000	0	0	178	0	0
Mettl1	44.500000	0	0	178	0	0
Metap1	44.500000	0	0	178	0	0
Lonp1	44.500000	0	0	178	0	0
Ier5l	44.500000	0	0	178	0	0
Hbq1a	44.500000	0	0	178	0	0
Hba-a2	44.500000	0	0	178	0	0
Hba-a1	44.500000	0	0	178	0	0
Gramd1c	44.500000	0	0	178	0	0
Gabarapl1	44.500000	0	0	178	0	0
Eef1akmt3	44.500000	0	0	178	0	0
Dennd4c	44.500000	178	0	0	0	0
Cyth3	44.500000	0	0	178	0	0
Cxcl2	44.500000	0	0	0	178	0
Catsperd	44.500000	0	0	178	0	0
Acd	44.500000	0	0	178	0	0
Zfr2	44.250000	177	0	0	0	0
Txnrd2	44.250000	177	0	0	0	0
Smad2	44.250000	0	0	177	0	0
Nr1i3	44.250000	0	0	177	0	0
Map2k6	44.250000	0	0	177	0	0
Impa2	44.250000	0	0	105	72	0
Gm4951	44.250000	0	0	0	177	0
Gm14440	44.250000	0	0	177	0	0
E130308A19Rik	44.250000	177	0	0	0	0
Atcay	44.250000	177	0	0	0	0
Slc35a2	44.000000	0	0	176	0	0
Nrbf2	44.000000	176	0	0	0	0
Nod1	44.000000	0	0	176	0	0
Naa16	44.000000	176	0	0	0	0
Maz	44.000000	0	0	176	0	0
Kif11	44.000000	0	0	176	0	0
Faiml	44.000000	0	0	176	0	0
Ubap2	43.750000	0	0	175	0	0
Tmem201	43.750000	175	0	0	0	0
Fsip1	43.750000	0	0	175	0	0
Fam110b	43.750000	0	0	175	0	0
Emp1	43.750000	0	0	175	0	0
Ube2a	43.500000	0	0	174	0	0
Stxbp4	43.500000	174	0	0	0	0
Stk25	43.500000	0	0	174	0	0
Rptor	43.500000	0	0	174	0	0
Rps29	43.500000	0	0	174	0	0
Ppp1r27	43.500000	0	0	174	0	0
Pitrm1	43.500000	0	0	174	0	0
Nek3	43.500000	0	0	174	0	0
Mcrip1	43.500000	0	0	174	0	0
Klk1b11	43.500000	0	0	174	0	0
Gtf3c3	43.500000	0	0	174	0	0
Cox11	43.500000	174	0	0	0	0
Ccr1	43.500000	0	0	0	174	0
Bnip3	43.500000	0	0	174	0	0
Wdr61	43.250000	173	0	0	0	0
Vat1	43.250000	173	0	0	0	0
S100a6	43.250000	0	0	173	0	0
Rnd2	43.250000	173	0	0	0	0
Mill2	43.250000	0	0	173	0	0
Matr3	43.250000	0	0	173	0	0
Irf8	43.250000	0	0	173	0	0
Cse1l	43.250000	173	0	0	0	0
Tbl3	43.000000	0	0	172	0	0
Ltc4s	43.000000	0	0	172	0	0
Lcor	43.000000	0	0	172	0	0
Clec4a4	43.000000	0	0	172	0	0
Ccdc107	43.000000	0	0	172	0	0
B3gnt7	43.000000	0	0	172	0	0
Apobec4	43.000000	0	0	0	172	0
Ano6	43.000000	172	0	0	0	0
Zfp800	42.750000	0	0	171	0	0
Vps13d	42.750000	171	0	0	0	0
Usp24	42.750000	0	0	171	0	0
Tmbim1	42.750000	171	0	0	0	0
Tlcd2	42.750000	0	0	171	0	0
Plekhh1	42.750000	0	0	171	0	0
H2bc18	42.750000	0	0	171	0	0
Gmnn	42.750000	171	0	0	0	0
Filip1	42.750000	0	0	171	0	0
1700001K19Rik	42.750000	0	0	171	0	0
Thyn1	42.500000	0	0	170	0	0
Klhl5	42.500000	0	0	170	0	0
Herc1	42.500000	0	0	0	170	0
Cenpm	42.500000	170	0	0	0	0
Acad8	42.500000	0	0	170	0	0
Stkld1	42.250000	0	0	169	0	0
Hcn3	42.250000	0	0	169	0	0
H2-Aa	42.250000	0	0	169	0	0
Fignl1	42.250000	169	0	0	0	0
F11r	42.250000	0	0	169	0	0
Cxcr4	42.250000	0	0	169	0	0
Zfp853	42.000000	0	0	168	0	0
Wdr90	42.000000	168	0	0	0	0
Tomm20l	42.000000	0	0	168	0	0
Scgb3a1	42.000000	0	0	168	0	0
Phf13	42.000000	0	0	168	0	0
Kng1	42.000000	0	0	168	0	0
Inpp5e	42.000000	168	0	0	0	0
Hmbs	42.000000	168	0	0	0	0
Gstk1	42.000000	0	0	168	0	0
Gm14296	42.000000	0	0	168	0	0
Bbs7	42.000000	168	0	0	0	0
Acvr2b	42.000000	168	0	0	0	0
3425401B19Rik	42.000000	0	0	168	0	0
2210418O10Rik	42.000000	0	0	168	0	0
Ptbp2	41.750000	0	0	167	0	0
Prc1	41.750000	0	0	167	0	0
Pogk	41.750000	167	0	0	0	0
Nup188	41.750000	167	0	0	0	0
Mrpl28	41.750000	0	0	167	0	0
Mdfic	41.750000	167	0	0	0	0
Itpka	41.750000	0	0	167	0	0
Dync2h1	41.750000	0	0	167	0	0
Dolk	41.750000	167	0	0	0	0
Cnr2	41.750000	0	0	167	0	0
Alkbh8	41.750000	0	0	167	0	0
Upk3b	41.500000	0	0	0	166	0
Tpcn1	41.500000	166	0	0	0	0
Scyl2	41.500000	166	0	0	0	0
Ptcd3	41.500000	0	0	166	0	0
Polr1a	41.500000	0	0	166	0	0
Lcmt2	41.500000	166	0	0	0	0
Iqcd	41.500000	166	0	0	0	0
Adal	41.500000	166	0	0	0	0
Snx21	41.250000	165	0	0	0	0
Slamf8	41.250000	0	0	0	165	0
Rbm48	41.250000	0	0	165	0	0
Pex1	41.250000	0	0	165	0	0
Pam	41.250000	0	0	165	0	0
Marchf1	41.250000	0	0	165	0	0
Irs2	41.250000	165	0	0	0	0
Il1r1	41.250000	0	0	165	0	0
Cd300lb	41.250000	0	0	165	0	0
Agtpbp1	41.250000	0	0	0	165	0
3110082I17Rik	41.250000	0	0	165	0	0
Plxnd1	41.000000	0	0	164	0	0
Mlf2	41.000000	164	0	0	0	0
Mfap3l	41.000000	0	0	164	0	0
Mab21l4	41.000000	0	0	164	0	0
Ifi206	41.000000	0	0	0	164	0
Fanca	41.000000	164	0	0	0	0
Dnaaf3	41.000000	0	0	0	164	0
Arrdc4	41.000000	0	0	164	0	0
Trem1	40.750000	0	0	163	0	0
Sap30	40.750000	163	0	0	0	0
P3h1	40.750000	0	0	163	0	0
Ldlrap1	40.750000	0	0	163	0	0
Klhl33	40.750000	0	0	163	0	0
Acadm	40.750000	0	0	163	0	0
AU022252	40.750000	0	0	163	0	0
Zhx2	40.500000	0	0	0	162	0
Trak1	40.500000	0	0	162	0	0
Taar4	40.500000	0	0	0	162	0
Sugp2	40.500000	162	0	0	0	0
Myo5a	40.500000	0	0	162	0	0
Mprip	40.500000	162	0	0	0	0
Mocs2	40.500000	0	0	162	0	0
Ggact	40.500000	162	0	0	0	0
Fam168b	40.500000	0	0	162	0	0
Cela1	40.500000	0	0	162	0	0
Armc6	40.500000	162	0	0	0	0
2210010C04Rik	40.500000	0	0	162	0	0
Scly	40.250000	0	0	161	0	0
Ntpcr	40.250000	0	0	161	0	0
Kif3a	40.250000	0	0	161	0	0
Fan1	40.250000	0	0	161	0	0
Tut4	40.000000	0	0	160	0	0
Rfk	40.000000	160	0	0	0	0
Rcl1	40.000000	160	0	0	0	0
Mrps2	40.000000	160	0	0	0	0
Fpr1	40.000000	0	0	0	160	0
Dstyk	40.000000	160	0	0	0	0
Cyth1	40.000000	0	0	160	0	0
Ccdc57	40.000000	0	0	160	0	0
Arhgap32	40.000000	0	0	160	0	0
1700007K13Rik	40.000000	160	0	0	0	0
Trpm5	39.750000	0	0	159	0	0
Sh2d2a	39.750000	0	0	159	0	0
Rtl5	39.750000	0	0	159	0	0
Ring1	39.750000	159	0	0	0	0
Pkd2	39.750000	0	0	159	0	0
Piwil2	39.750000	0	0	159	0	0
Phka1	39.750000	0	0	159	0	0
Phf21b	39.750000	0	0	159	0	0
Mgrn1	39.750000	0	0	159	0	0
Lta4h	39.750000	0	0	159	0	0
Kcnj8	39.750000	0	0	159	0	0
Fut4	39.750000	0	0	159	0	0
Enc1	39.750000	0	0	159	0	0
Cpq	39.750000	159	0	0	0	0
Cacul1	39.750000	0	0	159	0	0
Asb16	39.750000	0	0	159	0	0
Stimate	39.500000	0	0	0	158	0
Spata31d1a	39.500000	0	0	158	0	0
Qsox1	39.500000	158	0	0	0	0
Nomo1	39.500000	158	0	0	0	0
Naa10	39.500000	0	0	158	0	0
Letmd1	39.500000	158	0	0	0	0
Ifi214	39.500000	0	0	0	158	0
Hmg20b	39.500000	158	0	0	0	0
Epb41l5	39.500000	158	0	0	0	0
Dctd	39.500000	158	0	0	0	0
Clic4	39.500000	158	0	0	0	0
Arfgef2	39.500000	158	0	0	0	0
Aplnr	39.500000	0	0	158	0	0
Adora3	39.500000	0	0	0	158	0
Acadl	39.500000	0	0	158	0	0
Abcc6	39.500000	158	0	0	0	0
2510002D24Rik	39.500000	158	0	0	0	0
Zfp128	39.250000	0	0	157	0	0
Pmaip1	39.250000	0	0	0	157	0
Maco1	39.250000	0	0	157	0	0
Ifitm1	39.250000	0	0	0	157	0
Ch25h	39.250000	0	0	0	157	0
Cd200r1	39.250000	0	0	157	0	0
Ccdc38	39.250000	157	0	0	0	0
Ccdc117	39.250000	0	0	0	157	0
Amdhd1	39.250000	157	0	0	0	0
Tssk4	39.000000	0	0	156	0	0
Rcbtb1	39.000000	0	0	156	0	0
Niban1	39.000000	156	0	0	0	0
Marchf2	39.000000	0	0	156	0	0
Lonrf3	39.000000	0	0	156	0	0
Lix1	39.000000	0	0	0	156	0
Lactb	39.000000	0	0	156	0	0
Ilkap	39.000000	0	0	156	0	0
1110004F10Rik	39.000000	0	0	156	0	0
Timp2	38.750000	0	0	155	0	0
Nbeal1	38.750000	155	0	0	0	0
A530064D06Rik	38.750000	0	0	155	0	0
Srgap3	38.500000	0	0	154	0	0
Smarcd1	38.500000	154	0	0	0	0
Ppm1d	38.500000	0	0	154	0	0
D5Ertd579e	38.500000	0	0	0	154	0
Cd5	38.500000	0	0	154	0	0
2310033P09Rik	38.500000	154	0	0	0	0
Slc8b1	38.250000	0	0	153	0	0
Parp1	38.250000	153	0	0	0	0
Ang5	38.250000	0	0	153	0	0
Ang3	38.250000	0	0	153	0	0
4931414P19Rik	38.250000	153	0	0	0	0
Ust	38.000000	0	0	152	0	0
Them4	38.000000	0	0	152	0	0
Rock1	38.000000	152	0	0	0	0
Kif1b	38.000000	0	0	0	152	0
Zfp451	37.750000	151	0	0	0	0
Snn	37.750000	0	0	0	151	0
Cuedc1	37.750000	0	0	151	0	0
Cd101	37.750000	0	0	151	0	0
Vmn2r102	37.500000	150	0	0	0	0
Usp27x	37.500000	0	0	150	0	0
Ttc8	37.500000	0	0	150	0	0
Slc39a4	37.500000	0	0	150	0	0
Selenoi	37.500000	0	0	150	0	0
Pla2g7	37.500000	0	0	150	0	0
Ifi35	37.500000	0	0	150	0	0
Hibadh	37.500000	0	0	150	0	0
Dpf1	37.500000	0	0	150	0	0
Bckdk	37.500000	150	0	0	0	0
Aldh4a1	37.500000	0	0	150	0	0
Zdhhc21	37.250000	149	0	0	0	0
St6galnac4	37.250000	149	0	0	0	0
Sqle	37.250000	0	0	149	0	0
Slc25a18	37.250000	0	0	0	149	0
Olfml2b	37.250000	149	0	0	0	0
Mif	37.250000	149	0	0	0	0
Klri2	37.250000	0	0	149	0	0
Fabp3	37.250000	149	0	0	0	0
Drg1	37.250000	149	0	0	0	0
Ctcf	37.250000	0	0	149	0	0
Adnp	37.250000	149	0	0	0	0
Sag	37.000000	0	0	148	0	0
Papolg	37.000000	148	0	0	0	0
Ciita	37.000000	0	0	148	0	0
2610524H06Rik	37.000000	0	0	148	0	0
Tmem52b	36.750000	0	0	0	147	0
Tlcd1	36.750000	0	0	147	0	0
Stap1	36.750000	147	0	0	0	0
Smim22	36.750000	0	0	147	0	0
Slc22a15	36.750000	147	0	0	0	0
Rpl23a	36.750000	0	0	147	0	0
Rogdi	36.750000	0	0	147	0	0
Rab34	36.750000	0	0	147	0	0
Pla2g4b	36.750000	0	0	147	0	0
Nanp	36.750000	0	0	147	0	0
Ksr1	36.750000	0	0	147	0	0
Itgb3	36.750000	0	0	147	0	0
Hpdl	36.750000	0	0	147	0	0
Castor1	36.750000	0	0	147	0	0
Adgb	36.750000	0	0	147	0	0
Zrsr2	36.500000	0	0	146	0	0
Smim13	36.500000	0	0	146	0	0
Slc16a3	36.500000	0	0	146	0	0
Ndufb8	36.500000	0	0	146	0	0
Klc1	36.500000	0	0	146	0	0
Inafm1	36.500000	0	0	146	0	0
Igtp	36.500000	0	0	146	0	0
H4c11	36.500000	0	0	146	0	0
Eef1a1	36.500000	0	0	146	0	0
Dock5	36.500000	0	0	146	0	0
9430069I07Rik	36.500000	0	0	146	0	0
Zfp637	36.250000	145	0	0	0	0
Slc44a1	36.250000	0	0	0	145	0
Sh3bgrl2	36.250000	0	0	145	0	0
Serpinb10	36.250000	0	0	145	0	0
Ifi213	36.250000	0	0	0	145	0
Fcgr3	36.250000	0	0	145	0	0
Cdc7	36.250000	0	0	145	0	0
B3gnt2	36.250000	145	0	0	0	0
Zbtb20	36.000000	0	0	144	0	0
Zadh2	36.000000	0	0	144	0	0
Tshz1	36.000000	0	0	144	0	0
Tmem135	36.000000	0	0	144	0	0
Sdc1	36.000000	0	0	0	144	0
Pdxk	36.000000	0	0	144	0	0
Iah1	36.000000	0	0	0	144	0
H2bc12	36.000000	0	0	144	0	0
H2ac12	36.000000	0	0	144	0	0
Gpc5	36.000000	0	0	0	144	0
Cyfip2	36.000000	0	0	144	0	0
Ceacam18	36.000000	0	0	0	144	0
Cds2	36.000000	0	0	144	0	0
Camp	36.000000	0	0	0	144	0
Camkk2	36.000000	0	0	144	0	0
Abt1	36.000000	0	0	144	0	0
1190007I07Rik	36.000000	0	0	144	0	0
Zzz3	35.750000	0	0	143	0	0
Zbtb11	35.750000	143	0	0	0	0
Socs2	35.750000	0	0	143	0	0
Slc25a12	35.750000	0	0	0	143	0
Pbx3	35.750000	0	0	143	0	0
